Tamako Market,TV (12 eps),Jan 2013 - Mar 2013,"409,417 members",https://myanimelist.net/anime/16417/Tamako_Market,https://cdn.myanimelist.net/r/100x140/images/anime/1669/122434.jpg?s=8791dda77c9d9c52d121ea18f51d7e97,7.40
"Tamayura: Hitotose - Attakai Kaze no Omoide, nanode",Special (1 eps),Jun 2012 - Jun 2012,"9,019 members",https://myanimelist.net/anime/11793/Tamayura__Hitotose_-_Attakai_Kaze_no_Omoide_nanode,https://cdn.myanimelist.net/r/100x140/images/anime/12/71632.jpg?s=ea6b30a79964cde9af8ab8f6cdbd1c80,7.40
Tian Bao Fuyao Lu,ONA (13 eps),Jul 2020 - Sep 2020,"8,471 members",https://myanimelist.net/anime/40735/Tian_Bao_Fuyao_Lu,https://cdn.myanimelist.net/r/100x140/images/anime/1432/105225.jpg?s=f6246c8d7d16496faf924d8439167389,7.40
Wanmei Shijie,ONA (130 eps),Apr 2021 -,"8,529 members",https://myanimelist.net/anime/47405/Wanmei_Shijie,https://cdn.myanimelist.net/r/100x140/images/anime/1793/124106.jpg?s=4d63b0474aa59995fdb13bc0777612fb,7.40
X,TV (24 eps),Oct 2001 - Mar 2002,"80,444 members",https://myanimelist.net/anime/156/X,https://cdn.myanimelist.net/r/100x140/images/anime/8/17167.jpg?s=357dbd4372e03e22d128d1dd0fd61194,7.40
Yuu☆Yuu☆Hakusho: Two Shots/Noru ka Soru ka,Special (2 eps),Oct 2018 - Oct 2018,"20,025 members",https://myanimelist.net/anime/36951/Yuu☆Yuu☆Hakusho__Two_Shots_Noru_ka_Soru_ka,https://cdn.myanimelist.net/r/100x140/images/anime/1191/97154.jpg?s=cfb48b9aed628811393eb6ee45a4c66f,7.40
Ajin,TV (13 eps),Jan 2016 - Apr 2016,"571,560 members",https://myanimelist.net/anime/31580/Ajin,https://cdn.myanimelist.net/r/100x140/images/anime/13/77968.jpg?s=fa8b7b96ee8cc0fa92d2d5a7fe3d3ffc,7.40
Aoki Hagane no Arpeggio: Ars Nova Movie 1 - DC,Movie (1 eps),Jan 2015 - Jan 2015,"26,097 members",https://myanimelist.net/anime/24919/Aoki_Hagane_no_Arpeggio__Ars_Nova_Movie_1_-_DC,https://cdn.myanimelist.net/r/100x140/images/anime/6/73611.jpg?s=9a5c9b630161cd51b2e4b33662f432c2,7.40
Boruto: Naruto the Movie,Movie (1 eps),Aug 2015 - Aug 2015,"448,904 members",https://myanimelist.net/anime/28755/Boruto__Naruto_the_Movie,https://cdn.myanimelist.net/r/100x140/images/anime/4/78280.jpg?s=e761ab7fc4c38f1efda285d20a41851a,7.40
Captain Tsubasa (2018),TV (52 eps),Apr 2018 - Apr 2019,"71,135 members",https://myanimelist.net/anime/36934/Captain_Tsubasa_2018,https://cdn.myanimelist.net/r/100x140/images/anime/1866/91270.jpg?s=c89ec0c6013a32427f1a0bdd861e5c2d,7.40
Chobits,TV (26 eps),Apr 2002 - Sep 2002,"470,378 members",https://myanimelist.net/anime/59/Chobits,https://cdn.myanimelist.net/r/100x140/images/anime/4/24648.jpg?s=2b37d8265a14c43b8b7d2951f19c8229,7.40
COLORs,ONA (1 eps),Mar 2023 - Mar 2023,"2,228 members",https://myanimelist.net/anime/54005/COLORs,https://cdn.myanimelist.net/r/100x140/images/anime/1241/132103.jpg?s=c70f31c484f2655f838d0517e4f734bb,7.40
Detective Conan OVA 11: A Secret Order from London,OVA (1 eps),May 2011 - May 2011,"12,858 members",https://myanimelist.net/anime/10703/Detective_Conan_OVA_11__A_Secret_Order_from_London,https://cdn.myanimelist.net/r/100x140/images/anime/11/29489.jpg?s=4f32038b6073ea24db4801afe5110945,7.40
"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",Movie (1 eps),Dec 2017 - Dec 2017,"16,192 members",https://myanimelist.net/anime/35086/Donten_ni_Warau_Gaiden__Ketsubetsu_Yamainu_no_Chikai,https://cdn.myanimelist.net/r/100x140/images/anime/1424/93321.jpg?s=a72c630f25ecf5b2cd2c18fbafa1aae1,7.40
Dragon Ball Z Movie 14: Kami to Kami,Movie (1 eps),Mar 2013 - Mar 2013,"211,788 members",https://myanimelist.net/anime/14837/Dragon_Ball_Z_Movie_14__Kami_to_Kami,https://cdn.myanimelist.net/r/100x140/images/anime/1734/93678.jpg?s=a6fedd62774b2fd1e5f20c341da63d6b,7.40
Future GPX Cyber Formula Zero,OVA (8 eps),Apr 1994 - Feb 1995,"2,790 members",https://myanimelist.net/anime/1393/Future_GPX_Cyber_Formula_Zero,https://cdn.myanimelist.net/r/100x140/images/anime/7/4085.jpg?s=da34fb513c620b988a5399e97ea73923,7.40
Gallery Fake,TV (37 eps),Jan 2005 - Sep 2005,"14,533 members",https://myanimelist.net/anime/364/Gallery_Fake,https://cdn.myanimelist.net/r/100x140/images/anime/10/30129.jpg?s=ce2ebd08155d6addfb26df570e563a36,7.40
Hakuouki OVA,OVA (2 eps),Mar 2011 - Mar 2011,"13,653 members",https://myanimelist.net/anime/11663/Hakuouki_OVA,https://cdn.myanimelist.net/r/100x140/images/anime/9/32507.jpg?s=e74be70f3f0e335825140c1a34c44b71,7.40
Hal,Movie (1 eps),Jun 2013 - Jun 2013,"140,864 members",https://myanimelist.net/anime/16528/Hal,https://cdn.myanimelist.net/r/100x140/images/anime/6/46549.jpg?s=307a15131649c49c48764fb87787c7e4,7.40
Initial D Extra Stage 2,OVA (1 eps),Oct 2008 - Oct 2008,"39,088 members",https://myanimelist.net/anime/5228/Initial_D_Extra_Stage_2,https://cdn.myanimelist.net/r/100x140/images/anime/10/10462.jpg?s=b5888bfcf8f95a10bc0d2ac40353b095,7.40
Jashin-chan Dropkick X,TV (12 eps),Jul 2022 - Sep 2022,"35,598 members",https://myanimelist.net/anime/42994/Jashin-chan_Dropkick_X,https://cdn.myanimelist.net/r/100x140/images/anime/1530/124920.jpg?s=99ff9264abfd30a186bd1d715a6c0827,7.40
Kingsglaive: Final Fantasy XV,Movie (1 eps),Jul 2016 - Jul 2016,"58,465 members",https://myanimelist.net/anime/33082/Kingsglaive__Final_Fantasy_XV,https://cdn.myanimelist.net/r/100x140/images/anime/12/79392.jpg?s=a9780d045b5cf4c9ba8999f56c6a333f,7.40
Mardock Scramble: The Third Exhaust,Movie (1 eps),Sep 2012 - Sep 2012,"34,709 members",https://myanimelist.net/anime/12053/Mardock_Scramble__The_Third_Exhaust,https://cdn.myanimelist.net/r/100x140/images/anime/12/39309.jpg?s=f445b085eb9f33eed8f56e193b7d74aa,7.40
Medaka Box Abnormal,TV (12 eps),Oct 2012 - Dec 2012,"139,432 members",https://myanimelist.net/anime/14527/Medaka_Box_Abnormal,https://cdn.myanimelist.net/r/100x140/images/anime/11/62919.jpg?s=0e6b02e54134814343e58727044cfed2,7.40
"New Game! Watashi, Shain Ryokou tte Hajimete nanode...",OVA (1 eps),May 2017 - May 2017,"73,626 members",https://myanimelist.net/anime/34277/New_Game_Watashi_Shain_Ryokou_tte_Hajimete_nanode,https://cdn.myanimelist.net/r/100x140/images/anime/10/86507.jpg?s=7b4e8c617d0396c65545dc5e4946133e,7.40
Nichijou: Nichijou no 0-wa,OVA (1 eps),Mar 2011 - Mar 2011,"82,716 members",https://myanimelist.net/anime/8857/Nichijou__Nichijou_no_0-wa,https://cdn.myanimelist.net/r/100x140/images/anime/6/25521.jpg?s=0cbedd6d9d849d81c0bb0b3b34c7cf45,7.40
Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,ONA (3 eps),May 2022 - Jun 2022,"15,448 members",https://myanimelist.net/anime/51145/Pokemon_Legends_Arceus__Yuki_Hodo_Kishi_Futaai,https://cdn.myanimelist.net/r/100x140/images/anime/1364/123283.jpg?s=a8b9467953b6d7da3287432ad5a933c9,7.40
Psycho-Pass 2,TV (11 eps),Oct 2014 - Dec 2014,"634,089 members",https://myanimelist.net/anime/23281/Psycho-Pass_2,https://cdn.myanimelist.net/r/100x140/images/anime/1197/100616.jpg?s=ad74501416eb7f966374c9133969b285,7.40
Sakigake!! Otokojuku,TV (34 eps),Feb 1988 - Nov 1988,"13,631 members",https://myanimelist.net/anime/2903/Sakigake_Otokojuku,https://cdn.myanimelist.net/r/100x140/images/anime/12/60397.jpg?s=5f0e79f64871763db1d5497c405975fd,7.40
Salaryman Kintarou,TV (20 eps),Feb 2001 - Mar 2001,"9,875 members",https://myanimelist.net/anime/1608/Salaryman_Kintarou,https://cdn.myanimelist.net/r/100x140/images/anime/8/62593.jpg?s=510f0135febbbae4e5541cf0784476d5,7.40
Shark'd,ONA (1 eps),Sep 2022 - Sep 2022,"5,394 members",https://myanimelist.net/anime/53074/Sharkd,https://cdn.myanimelist.net/r/100x140/images/anime/1225/128070.jpg?s=5714eb56aa5b2b2ca9469ffffc6aea4b,7.40
Shugo Chara!,TV (51 eps),Oct 2007 - Sep 2008,"213,729 members",https://myanimelist.net/anime/2923/Shugo_Chara,https://cdn.myanimelist.net/r/100x140/images/anime/7/5061.jpg?s=c90900fcd23e978058c2815b76dc6299,7.40
Kemono Jihen,TV (12 eps),Jan 2021 - Mar 2021,"354,176 members",https://myanimelist.net/anime/40908/Kemono_Jihen,https://cdn.myanimelist.net/r/100x140/images/anime/1258/108331.jpg?s=7b0f0b679a6f722905531c8a9f1a035f,7.39
Love Live! Nijigasaki Gakuen School Idol Doukoukai: Next Sky,OVA (1 eps),Jun 2023 - Jun 2023,"6,448 members",https://myanimelist.net/anime/53671/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai__Next_Sky,https://cdn.myanimelist.net/r/100x140/images/anime/1515/134847.jpg?s=cc8ebacc42fb12972984431d4fb3ca74,7.39
Love Live! Sunshine!!,TV (13 eps),Jul 2016 - Sep 2016,"177,597 members",https://myanimelist.net/anime/32526/Love_Live_Sunshine,https://cdn.myanimelist.net/r/100x140/images/anime/8/80791.jpg?s=f4c36555964b89e9aba4206f29133b05,7.39
Majimoji Rurumo: Kanketsu-hen,OVA (2 eps),Jul 2019 - Jul 2019,"8,810 members",https://myanimelist.net/anime/38357/Majimoji_Rurumo__Kanketsu-hen,https://cdn.myanimelist.net/r/100x140/images/anime/1375/109425.jpg?s=f314e3408264c5a70c0bd666b7b0876d,7.39
Major 2nd,TV (25 eps),Apr 2018 - Sep 2018,"32,790 members",https://myanimelist.net/anime/36565/Major_2nd,https://cdn.myanimelist.net/r/100x140/images/anime/1346/129555.jpg?s=17ea57e3ec0bcadc317c818ede6a8c66,7.39
Minami-ke Omatase,OVA (1 eps),Oct 2012 - Oct 2012,"24,780 members",https://myanimelist.net/anime/14575/Minami-ke_Omatase,https://cdn.myanimelist.net/r/100x140/images/anime/1831/133567.jpg?s=df9abbd127b50970152a97117fc9276d,7.39
NieR:Automata Ver1.1a,TV (12 eps),Jan 2023 - Jul 2023,"237,208 members",https://myanimelist.net/anime/51105/NieR_Automata_Ver11a,https://cdn.myanimelist.net/r/100x140/images/anime/1399/128318.jpg?s=0f1150fcf04c8657a7cb67808c43d5c6,7.39
One Punch Man 2nd Season Specials,Special (6 eps),Oct 2019 - Mar 2020,"123,968 members",https://myanimelist.net/anime/39705/One_Punch_Man_2nd_Season_Specials,https://cdn.myanimelist.net/r/100x140/images/anime/1618/103829.jpg?s=73657a89cd9e49047d188f7e032bc7f4,7.39
Pokemon Black and White 2: Introduction Movie,ONA (1 eps),May 2012 - May 2012,"17,650 members",https://myanimelist.net/anime/14123/Pokemon_Black_and_White_2__Introduction_Movie,https://cdn.myanimelist.net/r/100x140/images/anime/3/56333.jpg?s=4d0fc24ab35a7f3739aabb7ae718c441,7.39
RahXephon,TV (26 eps),Jan 2002 - Sep 2002,"116,460 members",https://myanimelist.net/anime/165/RahXephon,https://cdn.myanimelist.net/r/100x140/images/anime/13/75168.jpg?s=5206951bdda3143e4c53f252b63b88bc,7.39
Sakura Quest,TV (25 eps),Apr 2017 - Sep 2017,"145,449 members",https://myanimelist.net/anime/34494/Sakura_Quest,https://cdn.myanimelist.net/r/100x140/images/anime/6/85222.jpg?s=ad93a82fd5add411acd25738b17de083,7.39
Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,Special (1 eps),Aug 2008 - Aug 2008,"10,523 members",https://myanimelist.net/anime/8317/Sayonara_Zetsubou_Sensei_Jo__Zoku_Zetsubou_Shoujo_Senshuu,https://cdn.myanimelist.net/r/100x140/images/anime/1874/116532.jpg?s=0419f03a33718434c9e0164a5a780136,7.39
Tensai Ouji no Akaji Kokka Saisei Jutsu,TV (12 eps),Jan 2022 - Mar 2022,"252,122 members",https://myanimelist.net/anime/47159/Tensai_Ouji_no_Akaji_Kokka_Saisei_Jutsu,https://cdn.myanimelist.net/r/100x140/images/anime/1263/119511.jpg?s=670c7e608f540b39a6a4ab8f92ba3831,7.39
Tonari no Seki-kun OVA,OVA (1 eps),Jan 2014 - Jan 2014,"38,514 members",https://myanimelist.net/anime/20977/Tonari_no_Seki-kun_OVA,https://cdn.myanimelist.net/r/100x140/images/anime/6/62613.jpg?s=3620c14292276a61e72d7cacc50f646f,7.39
Vandread: The Second Stage,TV (13 eps),Oct 2001 - Jan 2002,"53,006 members",https://myanimelist.net/anime/181/Vandread__The_Second_Stage,https://cdn.myanimelist.net/r/100x140/images/anime/4/75447.jpg?s=6f57865b275b1dd412fcd4ee9620c334,7.39
Xian Wang de Richang Shenghuo 2,ONA (12 eps),Oct 2021 - Jan 2022,"128,690 members",https://myanimelist.net/anime/44069/Xian_Wang_de_Richang_Shenghuo_2,https://cdn.myanimelist.net/r/100x140/images/anime/1323/119210.jpg?s=6bc60c74faac40a9942ea268235fe455,7.39
Yoake Tsugeru Lu no Uta,Movie (1 eps),May 2017 - May 2017,"51,074 members",https://myanimelist.net/anime/34792/Yoake_Tsugeru_Lu_no_Uta,https://cdn.myanimelist.net/r/100x140/images/anime/5/84260.jpg?s=3f70e6bd8108e1f34a293fb9314e6f65,7.39
Yokohama Kaidashi Kikou,OVA (2 eps),May 1998 - Dec 1998,"38,352 members",https://myanimelist.net/anime/975/Yokohama_Kaidashi_Kikou,https://cdn.myanimelist.net/r/100x140/images/anime/6/23054.jpg?s=3e153f22ab7a9e2e923059909604b549,7.39
Yuusha Keisatsu J-Decker,TV (48 eps),Feb 1994 - Jan 1995,"3,704 members",https://myanimelist.net/anime/5075/Yuusha_Keisatsu_J-Decker,https://cdn.myanimelist.net/r/100x140/images/anime/1999/91843.jpg?s=49df3e078bf3e39b308776e5b29d7d7a,7.39
Aldnoah.Zero,TV (12 eps),Jul 2014 - Sep 2014,"502,410 members",https://myanimelist.net/anime/22729/AldnoahZero,https://cdn.myanimelist.net/r/100x140/images/anime/7/60263.jpg?s=95e13a88175832a14fac2c53db80f8e5,7.39
Amagami SS+ Plus,TV (13 eps),Jan 2012 - Mar 2012,"164,748 members",https://myanimelist.net/anime/11235/Amagami_SS__Plus,https://cdn.myanimelist.net/r/100x140/images/anime/1951/114976.jpg?s=184803e4771b6d3601891369818ae3ab,7.39
Ayakashi: Japanese Classic Horror,TV (11 eps),Jan 2006 - Mar 2006,"73,280 members",https://myanimelist.net/anime/586/Ayakashi__Japanese_Classic_Horror,https://cdn.myanimelist.net/r/100x140/images/anime/2/11746.jpg?s=5bc90196ca4d2f5c5d609d2fa14b868d,7.39
Boku no Hero Academia 5th Season,TV (25 eps),Mar 2021 - Sep 2021,"1,102,607 members",https://myanimelist.net/anime/41587/Boku_no_Hero_Academia_5th_Season,https://cdn.myanimelist.net/r/100x140/images/anime/1911/113611.jpg?s=c00650ee184305d68463f3c019526d7f,7.39
Cross Ange: Tenshi to Ryuu no Rondo,TV (25 eps),Oct 2014 - Mar 2015,"197,505 members",https://myanimelist.net/anime/25731/Cross_Ange__Tenshi_to_Ryuu_no_Rondo,https://cdn.myanimelist.net/r/100x140/images/anime/2/67515.jpg?s=55f76c3e301c2daecaa2884927c67132,7.39
Fresh Precure!,TV (50 eps),Feb 2009 - Jan 2010,"16,120 members",https://myanimelist.net/anime/5684/Fresh_Precure,https://cdn.myanimelist.net/r/100x140/images/anime/9/21267.jpg?s=2803306ab7fa145f2f10e29542b88910,7.39
Genji Tsuushin Agedama,TV (51 eps),Oct 1991 - Sep 1992,"1,727 members",https://myanimelist.net/anime/8215/Genji_Tsuushin_Agedama,https://cdn.myanimelist.net/r/100x140/images/anime/11/21064.jpg?s=c729b72c43167cf2e16f391019bc9ce8,7.39
"Goodbye, Don Glees!",Movie (1 eps),Feb 2022 - Feb 2022,"18,239 members",https://myanimelist.net/anime/49345/Goodbye_Don_Glees,https://cdn.myanimelist.net/r/100x140/images/anime/1568/117628.jpg?s=8f9452ac7779cf4ef81d461cd18ed6b7,7.39
Grimm Meisaku Gekijou,TV (24 eps),Oct 1987 - Mar 1988,"4,733 members",https://myanimelist.net/anime/4060/Grimm_Meisaku_Gekijou,https://cdn.myanimelist.net/r/100x140/images/anime/1562/96991.jpg?s=8e3f012cf9a8dd49b2ac6b2616159579,7.39
Gunslinger Girl,TV (13 eps),Oct 2003 - Feb 2004,"185,433 members",https://myanimelist.net/anime/134/Gunslinger_Girl,https://cdn.myanimelist.net/r/100x140/images/anime/5/3088.jpg?s=bfca0a4749d0488b9b5f044bff303ee6,7.39
Hakkenden: Touhou Hakken Ibun,TV (13 eps),Jan 2013 - Mar 2013,"112,464 members",https://myanimelist.net/anime/15613/Hakkenden__Touhou_Hakken_Ibun,https://cdn.myanimelist.net/r/100x140/images/anime/13/43007.jpg?s=6b8275ef75baa27ab8eb3a85077504ba,7.39
Hori-san to Miyamura-kun,OVA (6 eps),Sep 2012 - May 2021,"114,108 members",https://myanimelist.net/anime/14753/Hori-san_to_Miyamura-kun,https://cdn.myanimelist.net/r/100x140/images/anime/2/40175.jpg?s=bdd2376788e0597d65fafb665f16a902,7.39
Ie Naki Ko Remy Specials,Special (3 eps),Jun 1997 - Jun 1997,"2,473 members",https://myanimelist.net/anime/10471/Ie_Naki_Ko_Remy_Specials,https://cdn.myanimelist.net/r/100x140/images/anime/12/28750.jpg?s=3b7df63978ad80fe2a756c8b501f9657,7.39
Isekai Quartet,TV (12 eps),Apr 2019 - Jun 2019,"372,862 members",https://myanimelist.net/anime/38472/Isekai_Quartet,https://cdn.myanimelist.net/r/100x140/images/anime/1965/99667.jpg?s=df40cd555913f99b37ff4113258ce4b4,7.39
Isekai Shokudou,TV (12 eps),Jul 2017 - Sep 2017,"239,395 members",https://myanimelist.net/anime/34012/Isekai_Shokudou,https://cdn.myanimelist.net/r/100x140/images/anime/3/86666.jpg?s=03da1660380b546a00560095d57e8818,7.39
Baby I Love You Daze,ONA (1 eps),Dec 2018 - Dec 2018,"9,366 members",https://myanimelist.net/anime/38824/Baby_I_Love_You_Daze,https://cdn.myanimelist.net/r/100x140/images/anime/1985/97357.jpg?s=c2574429fce9219949b1a6d2604ab92b,7.38
Bai She II: Qing She Jie Qi,Movie (1 eps),Jul 2021 - Jul 2021,"3,511 members",https://myanimelist.net/anime/49409/Bai_She_II__Qing_She_Jie_Qi,https://cdn.myanimelist.net/r/100x140/images/anime/1906/131996.jpg?s=0f7fc3a48ed81c5f01965f3cb74da687,7.38
Bishoujo Senshi Sailor Moon SuperS Specials,Special (3 eps),Apr 1995 - Apr 1995,"22,949 members",https://myanimelist.net/anime/3076/Bishoujo_Senshi_Sailor_Moon_SuperS_Specials,https://cdn.myanimelist.net/r/100x140/images/anime/9/4619.jpg?s=e17377d48dffe59f522bc3e3d05ffa4d,7.38
D4DJ All Mix,TV (12 eps),Jan 2023 - Mar 2023,"11,069 members",https://myanimelist.net/anime/51586/D4DJ_All_Mix,https://cdn.myanimelist.net/r/100x140/images/anime/1995/129754.jpg?s=74cd9fbc6c5f1af973e5fa82da5c0c35,7.38
Dakaretai Otoko 1-i ni Odosarete Imasu.,TV (13 eps),Oct 2018 - Dec 2018,"150,031 members",https://myanimelist.net/anime/37597/Dakaretai_Otoko_1-i_ni_Odosarete_Imasu,https://cdn.myanimelist.net/r/100x140/images/anime/1402/95620.jpg?s=3c1cf1e1926c502d8896f5174f4edefd,7.38
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,TV (11 eps),Jul 2016 - Sep 2016,"311,081 members",https://myanimelist.net/anime/33028/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Zetsubou-hen,https://cdn.myanimelist.net/r/100x140/images/anime/4/80932.jpg?s=f25ea9d3fa06e2b61d0e96e73f70b934,7.38
Fate/stay night Movie: Unlimited Blade Works,Movie (1 eps),Jan 2010 - Jan 2010,"219,689 members",https://myanimelist.net/anime/6922/Fate_stay_night_Movie__Unlimited_Blade_Works,https://cdn.myanimelist.net/r/100x140/images/anime/1889/95111.jpg?s=9a6c5a4b3158c26fde7f9b36a3a08acc,7.38
Freedom,OVA (7 eps),Nov 2006 - May 2008,"23,724 members",https://myanimelist.net/anime/1747/Freedom,https://cdn.myanimelist.net/r/100x140/images/anime/4/50511.jpg?s=b97803f9e76447e9bd787dc94d6a7ad6,7.38
Full Metal Panic! The Second Raid Episode 00,Special (1 eps),Jul 2005 - Jul 2005,"38,731 members",https://myanimelist.net/anime/6291/Full_Metal_Panic_The_Second_Raid_Episode_00,https://cdn.myanimelist.net/r/100x140/images/anime/9/45048.jpg?s=8c91cca9ac0af56551c1b83a27bff7a3,7.38
Heisei Inu Monogatari Bow,TV (40 eps),Oct 1993 - Sep 1994,"1,331 members",https://myanimelist.net/anime/2749/Heisei_Inu_Monogatari_Bow,https://cdn.myanimelist.net/r/100x140/images/anime/8/28736.jpg?s=5ca8d809b54657d2e1d821c81ce098a8,7.38
Hokuto no Ken: Toki-den,OVA (1 eps),Mar 2008 - Mar 2008,"8,343 members",https://myanimelist.net/anime/4312/Hokuto_no_Ken__Toki-den,https://cdn.myanimelist.net/r/100x140/images/anime/8/8122.jpg?s=2bb1431fdc3ab090a65063d29b6c3a1e,7.38
Huyao Xiao Hongniang: Qian Yan,ONA (15 eps),Feb 2017 - Jun 2017,"7,222 members",https://myanimelist.net/anime/36545/Huyao_Xiao_Hongniang__Qian_Yan,https://cdn.myanimelist.net/r/100x140/images/anime/5/88318.jpg?s=3e176a719579d9f5386361aea377e176,7.38
Idol Land PriPara,ONA (? eps),Aug 2021 -,"1,557 members",https://myanimelist.net/anime/44376/Idol_Land_PriPara,https://cdn.myanimelist.net/r/100x140/images/anime/1790/113555.jpg?s=70396794aa765614f5c4561cc9ecbd35,7.38
Inu x Boku SS,TV (12 eps),Jan 2012 - Mar 2012,"492,526 members",https://myanimelist.net/anime/11013/Inu_x_Boku_SS,https://cdn.myanimelist.net/r/100x140/images/anime/1760/98794.jpg?s=7ca3e8d74e006cf5241544612ebd0e5c,7.38
Joshiraku OVA,OVA (1 eps),Feb 2013 - Feb 2013,"22,361 members",https://myanimelist.net/anime/15591/Joshiraku_OVA,https://cdn.myanimelist.net/r/100x140/images/anime/8/50549.jpg?s=6ec554435fbc51c67fc60fa6c7b28489,7.38
Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,OVA (1 eps),Dec 2005 - Dec 2005,"23,128 members",https://myanimelist.net/anime/1241/Kidou_Senshi_Gundam_SEED_Destiny_Final_Plus__Erabareta_Mirai,https://cdn.myanimelist.net/r/100x140/images/anime/4/80397.jpg?s=4d7fcdeb2dad34717ea602d66729498e,7.38
Kimi wo Aishita Hitori no Boku e,Movie (1 eps),Oct 2022 - Oct 2022,"62,873 members",https://myanimelist.net/anime/49835/Kimi_wo_Aishita_Hitori_no_Boku_e,https://cdn.myanimelist.net/r/100x140/images/anime/1332/127596.jpg?s=e82436a28c840b353d26087b14a1a4c3,7.38
Kiznaiver,TV (12 eps),Apr 2016 - Jun 2016,"714,684 members",https://myanimelist.net/anime/31798/Kiznaiver,https://cdn.myanimelist.net/r/100x140/images/anime/6/78466.jpg?s=be0b5982b84163d7296fecece2c01bb6,7.38
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,TV (13 eps),Jul 2019 - Sep 2019,"146,212 members",https://myanimelist.net/anime/38959/Lord_El-Melloi_II_Sei_no_Jikenbo__Rail_Zeppelin_Grace_Note,https://cdn.myanimelist.net/r/100x140/images/anime/1107/111530.jpg?s=b7f0cb31fe25daa74bb0c43404f01aeb,7.38
Love Stage!!: Chotto ja Nakutte,OVA (1 eps),Nov 2014 - Nov 2014,"64,390 members",https://myanimelist.net/anime/23441/Love_Stage__Chotto_ja_Nakutte,https://cdn.myanimelist.net/r/100x140/images/anime/2/72350.jpg?s=e07a9615e3f0170e7225431064b316cb,7.38
Natsume Yuujinchou: Hitoyoshi Kuma de no Yasashii Jikan,ONA (1 eps),Apr 2021 - Apr 2021,"4,183 members",https://myanimelist.net/anime/48953/Natsume_Yuujinchou__Hitoyoshi_Kuma_de_no_Yasashii_Jikan,https://cdn.myanimelist.net/r/100x140/images/anime/1333/114902.jpg?s=f55a42f04b2af7d16e8faf3540c1b42e,7.38
Noblesse: Awakening,ONA (1 eps),Feb 2016 - Feb 2016,"116,607 members",https://myanimelist.net/anime/32668/Noblesse__Awakening,https://cdn.myanimelist.net/r/100x140/images/anime/5/78406.jpg?s=caaf26222a4fb8d4ff6da3ace2eba904,7.38
Oda Nobuna no Yabou,TV (12 eps),Jul 2012 - Sep 2012,"289,420 members",https://myanimelist.net/anime/11933/Oda_Nobuna_no_Yabou,https://cdn.myanimelist.net/r/100x140/images/anime/11/39249.jpg?s=864354a774d2c1dc1599ec96bfd1dea4,7.38
Osomatsu-san Special,Special (1 eps),Jan 2016 - Jan 2016,"11,600 members",https://myanimelist.net/anime/32026/Osomatsu-san_Special,https://cdn.myanimelist.net/r/100x140/images/anime/11/77727.jpg?s=773b317a0f9f5fbd0f8bb3eee88861d5,7.38
Pokemon,TV (276 eps),Apr 1997 - Nov 2002,"609,295 members",https://myanimelist.net/anime/527/Pokemon,https://cdn.myanimelist.net/r/100x140/images/anime/13/73834.jpg?s=cd44ba16f171649dcd579b955f0a315f,7.38
Pokemon XY,TV (93 eps),Oct 2013 - Oct 2015,"163,466 members",https://myanimelist.net/anime/19291/Pokemon_XY,https://cdn.myanimelist.net/r/100x140/images/anime/12/54549.jpg?s=ce9539bc04f1a0061d90f389f9c2d587,7.38
Scrapped Princess,TV (24 eps),Apr 2003 - Oct 2003,"93,525 members",https://myanimelist.net/anime/167/Scrapped_Princess,https://cdn.myanimelist.net/r/100x140/images/anime/1238/94717.jpg?s=58a2320dbd4d166cf3a8983e20b000f1,7.38
Senryuu Shoujo,TV (12 eps),Apr 2019 - Jun 2019,"180,538 members",https://myanimelist.net/anime/38787/Senryuu_Shoujo,https://cdn.myanimelist.net/r/100x140/images/anime/1751/98216.jpg?s=f05164985984806afe3fd99f8c6417d6,7.38
Shin Kidou Senki Gundam Wing: Operation Meteor,OVA (4 eps),Apr 1996 - Oct 1996,"10,965 members",https://myanimelist.net/anime/3626/Shin_Kidou_Senki_Gundam_Wing__Operation_Meteor,https://cdn.myanimelist.net/r/100x140/images/anime/1114/118424.jpg?s=cfa10d47dc66690e8e74890affbf6b75,7.38
Sketchbook: Full Color's,TV (13 eps),Oct 2007 - Dec 2007,"29,654 members",https://myanimelist.net/anime/2942/Sketchbook__Full_Colors,https://cdn.myanimelist.net/r/100x140/images/anime/6/14706.jpg?s=3ec719e366d88a811a41b542795ff357,7.38
Slayers Evolution-R,TV (13 eps),Jan 2009 - Apr 2009,"31,801 members",https://myanimelist.net/anime/5233/Slayers_Evolution-R,https://cdn.myanimelist.net/r/100x140/images/anime/5/20938.jpg?s=66aeb3045d60d3ce07cbea0a39e4a5c3,7.38
